alpha,penalty,loss,l1_ratio,warm_start,accuracy,precision,recall,f1,true-negative,false-negative,false-positive,true-positive
0.01,l1,squared_hinge,0.75,True,0.7315789473684211,0.6060606060606061,0.6153846153846154,0.6106870229007635,99,25,26,40
0.01,l1,perceptron,0.15,False,0.7,0.7857142857142857,0.16923076923076924,0.2784810126582279,122,54,3,11
0.01,l1,perceptron,0.15,True,0.7157894736842105,0.7894736842105263,0.23076923076923078,0.35714285714285715,121,50,4,15
0.01,l1,perceptron,0.3,False,0.7578947368421053,0.8518518518518519,0.35384615384615387,0.5,121,42,4,23
0.01,l1,perceptron,0.3,True,0.7473684210526316,0.7428571428571429,0.4,0.52,116,39,9,26
0.01,l1,perceptron,0.45,False,0.6842105263157895,0.7777777777777778,0.1076923076923077,0.18918918918918923,123,58,2,7
0.01,l1,perceptron,0.45,True,0.6789473684210526,0.7,0.1076923076923077,0.18666666666666665,122,58,3,7
0.01,l1,perceptron,0.6,False,0.3684210526315789,0.34972677595628415,0.9846153846153847,0.5161290322580645,6,1,119,64
0.01,l1,perceptron,0.6,True,0.7263157894736842,0.8095238095238095,0.26153846153846155,0.39534883720930236,121,48,4,17
0.01,l1,perceptron,0.75,False,0.3736842105263158,0.3516483516483517,0.9846153846153847,0.5182186234817814,7,1,118,64
0.01,l1,perceptron,0.75,True,0.7263157894736842,0.8421052631578947,0.24615384615384617,0.38095238095238093,122,49,3,16
0.01,l1,squared_loss,0.15,False,0.4789473684210526,0.33,0.5076923076923077,0.39999999999999997,58,32,67,33
0.01,l1,squared_loss,0.15,True,0.5105263157894737,0.34444444444444444,0.47692307692307695,0.4000000000000001,66,34,59,31
0.01,l1,squared_loss,0.3,False,0.4421052631578947,0.28421052631578947,0.4153846153846154,0.3375,57,38,68,27
0.01,l1,squared_loss,0.3,True,0.4,0.24742268041237114,0.36923076923076925,0.29629629629629634,52,41,73,24
0.01,l1,squared_loss,0.45,False,0.3526315789473684,0.24561403508771928,0.4307692307692308,0.3128491620111732,39,37,86,28
0.01,l1,squared_loss,0.45,True,0.4,0.25252525252525254,0.38461538461538464,0.3048780487804878,51,40,74,25
0.01,l1,squared_loss,0.6,False,0.5368421052631579,0.35802469135802467,0.4461538461538462,0.3972602739726027,73,36,52,29
0.01,l1,squared_loss,0.6,True,0.45789473684210524,0.31,0.47692307692307695,0.37575757575757573,56,34,69,31
0.01,l1,squared_loss,0.75,False,0.43157894736842106,0.2828282828282828,0.4307692307692308,0.3414634146341463,54,37,71,28
0.01,l1,squared_loss,0.75,True,0.5789473684210527,0.40963855421686746,0.5230769230769231,0.45945945945945943,76,31,49,34
0.01,l1,huber,0.15,False,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.01,l1,huber,0.15,True,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.01,l1,huber,0.3,False,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.01,l1,huber,0.3,True,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.01,l1,huber,0.45,False,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.01,l1,huber,0.45,True,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.01,l1,huber,0.6,False,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.01,l1,huber,0.6,True,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.01,l1,huber,0.75,False,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.01,l1,huber,0.75,True,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.01,l1,epsilon_insensitive,0.15,False,0.7631578947368421,0.75,0.46153846153846156,0.5714285714285714,115,35,10,30
0.01,l1,epsilon_insensitive,0.15,True,0.7631578947368421,0.7272727272727273,0.49230769230769234,0.5871559633027523,113,33,12,32
0.01,l1,epsilon_insensitive,0.3,False,0.7631578947368421,0.75,0.46153846153846156,0.5714285714285714,115,35,10,30
0.01,l1,epsilon_insensitive,0.3,True,0.7631578947368421,0.7380952380952381,0.47692307692307695,0.5794392523364486,114,34,11,31
0.01,l1,epsilon_insensitive,0.45,False,0.7631578947368421,0.75,0.46153846153846156,0.5714285714285714,115,35,10,30
0.01,l1,epsilon_insensitive,0.45,True,0.7578947368421053,0.7435897435897436,0.4461538461538462,0.5576923076923078,115,36,10,29
0.01,l1,epsilon_insensitive,0.6,False,0.7578947368421053,0.7435897435897436,0.4461538461538462,0.5576923076923078,115,36,10,29
0.01,l1,epsilon_insensitive,0.6,True,0.7578947368421053,0.7435897435897436,0.4461538461538462,0.5576923076923078,115,36,10,29
0.01,l1,epsilon_insensitive,0.75,False,0.7631578947368421,0.75,0.46153846153846156,0.5714285714285714,115,35,10,30
0.01,l1,epsilon_insensitive,0.75,True,0.7578947368421053,0.7435897435897436,0.4461538461538462,0.5576923076923078,115,36,10,29
0.01,l1,squared_epsilon_insensitive,0.15,False,0.39473684210526316,0.23404255319148937,0.3384615384615385,0.2767295597484277,53,43,72,22
0.01,l1,squared_epsilon_insensitive,0.15,True,0.4421052631578947,0.297029702970297,0.46153846153846156,0.3614457831325301,54,35,71,30
0.01,l1,squared_epsilon_insensitive,0.3,False,0.48947368421052634,0.3490566037735849,0.5692307692307692,0.4327485380116959,56,28,69,37
0.01,l1,squared_epsilon_insensitive,0.3,True,0.5631578947368421,0.40217391304347827,0.5692307692307692,0.4713375796178344,70,28,55,37
0.01,l1,squared_epsilon_insensitive,0.45,False,0.5947368421052631,0.43333333333333335,0.6,0.503225806451613,74,26,51,39
0.01,l1,squared_epsilon_insensitive,0.45,True,0.42105263157894735,0.2857142857142857,0.46153846153846156,0.35294117647058826,50,35,75,30
0.01,l1,squared_epsilon_insensitive,0.6,False,0.5631578947368421,0.3977272727272727,0.5384615384615384,0.45751633986928103,72,30,53,35
0.01,l1,squared_epsilon_insensitive,0.6,True,0.5789473684210527,0.40963855421686746,0.5230769230769231,0.45945945945945943,76,31,49,34
0.01,l1,squared_epsilon_insensitive,0.75,False,0.6,0.4421052631578947,0.6461538461538462,0.525,72,23,53,42
0.01,l1,squared_epsilon_insensitive,0.75,True,0.5789473684210527,0.4157303370786517,0.5692307692307692,0.4805194805194805,73,28,52,37
0.01,elasticnet,hinge,0.15,False,0.7263157894736842,0.7096774193548387,0.3384615384615385,0.4583333333333334,116,43,9,22
0.01,elasticnet,hinge,0.15,True,0.7368421052631579,0.7272727272727273,0.36923076923076925,0.4897959183673469,116,41,9,24
0.01,elasticnet,hinge,0.3,False,0.7315789473684211,0.7058823529411765,0.36923076923076925,0.4848484848484848,115,41,10,24
0.01,elasticnet,hinge,0.3,True,0.7315789473684211,0.71875,0.35384615384615387,0.4742268041237114,116,42,9,23
0.01,elasticnet,hinge,0.45,False,0.7368421052631579,0.7142857142857143,0.38461538461538464,0.5,115,40,10,25
0.01,elasticnet,hinge,0.45,True,0.7473684210526316,0.7297297297297297,0.4153846153846154,0.5294117647058824,115,38,10,27
0.01,elasticnet,hinge,0.6,False,0.7421052631578947,0.7222222222222222,0.4,0.5148514851485149,115,39,10,26
0.01,elasticnet,hinge,0.6,True,0.7421052631578947,0.7222222222222222,0.4,0.5148514851485149,115,39,10,26
0.01,elasticnet,hinge,0.75,False,0.7578947368421053,0.7317073170731707,0.46153846153846156,0.5660377358490567,114,35,11,30
0.01,elasticnet,hinge,0.75,True,0.7631578947368421,0.7380952380952381,0.47692307692307695,0.5794392523364486,114,34,11,31
0.01,elasticnet,log,0.15,False,0.7157894736842105,0.72,0.27692307692307694,0.4,118,47,7,18
0.01,elasticnet,log,0.15,True,0.7157894736842105,0.72,0.27692307692307694,0.4,118,47,7,18
0.01,elasticnet,log,0.3,False,0.7210526315789474,0.7307692307692307,0.2923076923076923,0.4175824175824176,118,46,7,19
0.01,elasticnet,log,0.3,True,0.7210526315789474,0.7307692307692307,0.2923076923076923,0.4175824175824176,118,46,7,19
0.01,elasticnet,log,0.45,False,0.7315789473684211,0.7692307692307693,0.3076923076923077,0.4395604395604395,119,45,6,20
0.01,elasticnet,log,0.45,True,0.7315789473684211,0.7692307692307693,0.3076923076923077,0.4395604395604395,119,45,6,20
0.01,elasticnet,log,0.6,False,0.7368421052631579,0.7272727272727273,0.36923076923076925,0.4897959183673469,116,41,9,24
0.01,elasticnet,log,0.6,True,0.7421052631578947,0.7666666666666667,0.35384615384615387,0.4842105263157895,118,42,7,23
0.01,elasticnet,log,0.75,False,0.7421052631578947,0.7352941176470589,0.38461538461538464,0.5050505050505051,116,40,9,25
0.01,elasticnet,log,0.75,True,0.7421052631578947,0.7352941176470589,0.38461538461538464,0.5050505050505051,116,40,9,25
0.01,elasticnet,modified_huber,0.15,False,0.7631578947368421,0.717391304347826,0.5076923076923077,0.5945945945945945,112,32,13,33
0.01,elasticnet,modified_huber,0.15,True,0.7631578947368421,0.6785714285714286,0.5846153846153846,0.6280991735537191,107,27,18,38
0.01,elasticnet,modified_huber,0.3,False,0.7631578947368421,0.717391304347826,0.5076923076923077,0.5945945945945945,112,32,13,33
0.01,elasticnet,modified_huber,0.3,True,0.7578947368421053,0.7111111111111111,0.49230769230769234,0.5818181818181818,112,33,13,32
0.01,elasticnet,modified_huber,0.45,False,0.7684210526315789,0.723404255319149,0.5230769230769231,0.6071428571428572,112,31,13,34
0.01,elasticnet,modified_huber,0.45,True,0.7684210526315789,0.7560975609756098,0.47692307692307695,0.5849056603773585,115,34,10,31
0.01,elasticnet,modified_huber,0.6,False,0.7684210526315789,0.7441860465116279,0.49230769230769234,0.5925925925925926,114,33,11,32
0.01,elasticnet,modified_huber,0.6,True,0.7578947368421053,0.7111111111111111,0.49230769230769234,0.5818181818181818,112,33,13,32
0.01,elasticnet,modified_huber,0.75,False,0.7526315789473684,0.6730769230769231,0.5384615384615384,0.5982905982905983,108,30,17,35
0.01,elasticnet,modified_huber,0.75,True,0.7684210526315789,0.723404255319149,0.5230769230769231,0.6071428571428572,112,31,13,34
0.01,elasticnet,squared_hinge,0.15,False,0.7578947368421053,0.6666666666666666,0.5846153846153846,0.6229508196721312,106,27,19,38
0.01,elasticnet,squared_hinge,0.15,True,0.7578947368421053,0.6666666666666666,0.5846153846153846,0.6229508196721312,106,27,19,38
0.01,elasticnet,squared_hinge,0.3,False,0.7526315789473684,0.65,0.6,0.624,104,26,21,39
0.01,elasticnet,squared_hinge,0.3,True,0.7473684210526316,0.639344262295082,0.6,0.619047619047619,103,26,22,39
0.01,elasticnet,squared_hinge,0.45,False,0.7526315789473684,0.6551724137931034,0.5846153846153846,0.6178861788617886,105,27,20,38
0.01,elasticnet,squared_hinge,0.45,True,0.7526315789473684,0.6551724137931034,0.5846153846153846,0.6178861788617886,105,27,20,38
0.01,elasticnet,squared_hinge,0.6,False,0.7368421052631579,0.6229508196721312,0.5846153846153846,0.6031746031746033,102,27,23,38
0.01,elasticnet,squared_hinge,0.6,True,0.7263157894736842,0.6031746031746031,0.5846153846153846,0.59375,100,27,25,38
0.01,elasticnet,squared_hinge,0.75,False,0.7210526315789474,0.59375,0.5846153846153846,0.5891472868217055,99,27,26,38
0.01,elasticnet,squared_hinge,0.75,True,0.7421052631578947,0.6333333333333333,0.5846153846153846,0.608,103,27,22,38
0.01,elasticnet,perceptron,0.15,False,0.6210526315789474,0.47244094488188976,0.9230769230769231,0.625,58,5,67,60
0.01,elasticnet,perceptron,0.15,True,0.7421052631578947,0.625,0.6153846153846154,0.6201550387596899,101,25,24,40
0.01,elasticnet,perceptron,0.3,False,0.4368421052631579,0.3764705882352941,0.9846153846153847,0.5446808510638298,19,1,106,64
0.01,elasticnet,perceptron,0.3,True,0.6684210526315789,0.75,0.046153846153846156,0.08695652173913043,124,62,1,3
0.01,elasticnet,perceptron,0.45,False,0.7105263157894737,0.75,0.23076923076923078,0.3529411764705882,120,50,5,15
0.01,elasticnet,perceptron,0.45,True,0.7210526315789474,0.7307692307692307,0.2923076923076923,0.4175824175824176,118,46,7,19
0.01,elasticnet,perceptron,0.6,False,0.7157894736842105,0.8235294117647058,0.2153846153846154,0.3414634146341464,122,51,3,14
0.01,elasticnet,perceptron,0.6,True,0.5263157894736842,0.4161073825503356,0.9538461538461539,0.5794392523364487,38,3,87,62
0.01,elasticnet,perceptron,0.75,False,0.7368421052631579,0.8,0.3076923076923077,0.4444444444444444,120,45,5,20
0.01,elasticnet,perceptron,0.75,True,0.4052631578947368,0.36363636363636365,0.9846153846153847,0.5311203319502075,13,1,112,64
0.01,elasticnet,squared_loss,0.15,False,0.3473684210526316,0.23893805309734514,0.4153846153846154,0.30337078651685395,39,38,86,27
0.01,elasticnet,squared_loss,0.15,True,0.3631578947368421,0.25,0.4307692307692308,0.3163841807909605,41,37,84,28
0.01,elasticnet,squared_loss,0.3,False,0.3631578947368421,0.24545454545454545,0.4153846153846154,0.3085714285714286,42,38,83,27
0.01,elasticnet,squared_loss,0.3,True,0.3631578947368421,0.22,0.3384615384615385,0.2666666666666667,47,43,78,22
0.01,elasticnet,squared_loss,0.45,False,0.41578947368421054,0.2830188679245283,0.46153846153846156,0.3508771929824561,49,35,76,30
0.01,elasticnet,squared_loss,0.45,True,0.6,0.4421052631578947,0.6461538461538462,0.525,72,23,53,42
0.01,elasticnet,squared_loss,0.6,False,0.6473684210526316,0.4883720930232558,0.6461538461538462,0.5562913907284769,81,23,44,42
0.01,elasticnet,squared_loss,0.6,True,0.6263157894736842,0.4634146341463415,0.5846153846153846,0.5170068027210883,81,27,44,38
0.01,elasticnet,squared_loss,0.75,False,0.35789473684210527,0.2336448598130841,0.38461538461538464,0.29069767441860467,43,40,82,25
0.01,elasticnet,squared_loss,0.75,True,0.5526315789473685,0.38636363636363635,0.5230769230769231,0.4444444444444444,71,31,54,34
0.01,elasticnet,huber,0.15,False,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.01,elasticnet,huber,0.15,True,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.01,elasticnet,huber,0.3,False,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.01,elasticnet,huber,0.3,True,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.01,elasticnet,huber,0.45,False,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.01,elasticnet,huber,0.45,True,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.01,elasticnet,huber,0.6,False,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.01,elasticnet,huber,0.6,True,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.01,elasticnet,huber,0.75,False,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.01,elasticnet,huber,0.75,True,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.01,elasticnet,epsilon_insensitive,0.15,False,0.7210526315789474,0.7142857142857143,0.3076923076923077,0.4301075268817205,117,45,8,20
0.01,elasticnet,epsilon_insensitive,0.15,True,0.7210526315789474,0.7,0.3230769230769231,0.4421052631578948,116,44,9,21
0.01,elasticnet,epsilon_insensitive,0.3,False,0.7263157894736842,0.7407407407407407,0.3076923076923077,0.4347826086956522,118,45,7,20
0.01,elasticnet,epsilon_insensitive,0.3,True,0.7210526315789474,0.7727272727272727,0.26153846153846155,0.39080459770114945,120,48,5,17
0.01,elasticnet,epsilon_insensitive,0.45,False,0.7210526315789474,0.7,0.3230769230769231,0.4421052631578948,116,44,9,21
0.01,elasticnet,epsilon_insensitive,0.45,True,0.7368421052631579,0.7272727272727273,0.36923076923076925,0.4897959183673469,116,41,9,24
0.01,elasticnet,epsilon_insensitive,0.6,False,0.7263157894736842,0.7096774193548387,0.3384615384615385,0.4583333333333334,116,43,9,22
0.01,elasticnet,epsilon_insensitive,0.6,True,0.7368421052631579,0.7272727272727273,0.36923076923076925,0.4897959183673469,116,41,9,24
0.01,elasticnet,epsilon_insensitive,0.75,False,0.7315789473684211,0.7058823529411765,0.36923076923076925,0.4848484848484848,115,41,10,24
0.01,elasticnet,epsilon_insensitive,0.75,True,0.7315789473684211,0.7058823529411765,0.36923076923076925,0.4848484848484848,115,41,10,24
0.01,elasticnet,squared_epsilon_insensitive,0.15,False,0.5473684210526316,0.3917525773195876,0.5846153846153846,0.4691358024691358,66,27,59,38
0.01,elasticnet,squared_epsilon_insensitive,0.15,True,0.6421052631578947,0.48148148148148145,0.6,0.5342465753424657,83,26,42,39
0.01,elasticnet,squared_epsilon_insensitive,0.3,False,0.46842105263157896,0.3,0.4153846153846154,0.34838709677419355,62,38,63,27
0.01,elasticnet,squared_epsilon_insensitive,0.3,True,0.5631578947368421,0.4,0.5538461538461539,0.4645161290322581,71,29,54,36
0.01,elasticnet,squared_epsilon_insensitive,0.45,False,0.48947368421052634,0.336734693877551,0.5076923076923077,0.40490797546012264,60,32,65,33
0.01,elasticnet,squared_epsilon_insensitive,0.45,True,0.48947368421052634,0.35454545454545455,0.6,0.44571428571428573,54,26,71,39
0.01,elasticnet,squared_epsilon_insensitive,0.6,False,0.4,0.27522935779816515,0.46153846153846156,0.3448275862068966,46,35,79,30
0.01,elasticnet,squared_epsilon_insensitive,0.6,True,0.4368421052631579,0.2980769230769231,0.47692307692307695,0.3668639053254438,52,34,73,31
0.01,elasticnet,squared_epsilon_insensitive,0.75,False,0.38421052631578945,0.22340425531914893,0.3230769230769231,0.2641509433962264,52,44,73,21
0.01,elasticnet,squared_epsilon_insensitive,0.75,True,0.41578947368421054,0.27884615384615385,0.4461538461538462,0.3431952662721893,50,36,75,29
